Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Ilia Topuria,Max Holloway,1,0,75,79,2,0,0,0,Featherweight,KO/TKO,Punch,3,1:34
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Khamzat Chimaev,Robert Whittaker,0,0,3,2,2,0,1,0,Middleweight,SUB,Rear Naked Choke,1,3:34
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Magomed Ankalaev,Aleksandar Rakic,0,0,55,53,0,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Lerone Murphy,Dan Ige,0,1,52,46,3,1,0,0,Featherweight,U-DEC,,3,5:00
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Shara Magomedov,Armen Petrosyan,1,0,65,77,0,0,0,0,Middleweight,KO/TKO,Spinning Back Fist,2,4:52
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Ibo Aslan,Rafael Cerqueira,0,0,28,1,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:51
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Geoff Neal,Rafael Dos Anjos,1,0,18,4,1,0,0,0,Welterweight,KO/TKO,,1,1:30
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Mateusz Rebecki,Myktybek Orolbai,1,0,71,61,3,2,0,0,Catch Weight,S-DEC,,3,5:00
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Abus Magomedov,Brunno Ferreira,0,0,26,29,4,0,1,1,Middleweight,SUB,Arm Triangle,3,3:14
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Kennedy Nzechukwu,Chris Barnett,0,0,51,12,0,0,0,0,Heavyweight,KO/TKO,Knee,1,4:27
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Farid Basharat,Victor Hugo,0,0,60,45,4,1,0,1,Featherweight,U-DEC,,3,5:00
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Ismail Naurdiev,Bruno Silva,0,0,66,36,3,0,0,0,Middleweight,U-DEC,,3,5:00
"October 26, 2024","Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Rinat Fakhretdinov,Carlos Leal,0,0,109,107,2,1,0,0,Welterweight,U-DEC,,3,5:00
