Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"March 10, 2000","Lake Charles, Louisiana, USA",win,Tedd Williams,Steve Judson,1,0,9,14,0,0,0,0,Heavyweight,KO/TKO,Punch,1,3:23
"March 10, 2000","Lake Charles, Louisiana, USA",win,Lance Gibson,Jermaine Andre,1,1,33,27,2,0,1,0,Middleweight,KO/TKO,Knee,3,3:35
"March 10, 2000","Lake Charles, Louisiana, USA",win,Dave Menne,Fabiano Iha,0,0,37,8,0,1,1,0,Lightweight,U-DEC,,3,5:00
"March 10, 2000","Lake Charles, Louisiana, USA",win,Bob Cook,Tiki Ghosn,0,0,22,24,1,0,2,0,Lightweight,SUB,Rear Naked Choke,2,1:29
"March 10, 2000","Lake Charles, Louisiana, USA",win,Jens Pulver,David Velasquez,0,0,54,20,3,0,2,0,Lightweight,KO/TKO,Punches,2,2:41
"March 10, 2000","Lake Charles, Louisiana, USA",win,Scott Adams,Ian Freeman,0,0,0,0,1,0,4,1,Heavyweight,SUB,Heel Hook,1,3:09
"March 10, 2000","Lake Charles, Louisiana, USA",win,Shonie Carter,Brad Gumm,0,0,22,12,5,0,0,1,Lightweight,U-DEC,,2,5:00
