Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"September 09, 1994","Charlotte, North Carolina, USA",win,Steve Jennum,Harold Howard,0,0,6,2,1,0,0,1,Open Weight,KO/TKO,Punches,1,1:27
"September 09, 1994","Charlotte, North Carolina, USA",win,Ken Shamrock,Felix Lee Mitchell,0,0,4,3,1,0,1,0,Open Weight,SUB,Rear Naked Choke,1,4:34
"September 09, 1994","Charlotte, North Carolina, USA",win,Royce Gracie,Kimo Leopoldo,0,0,2,6,0,1,1,0,Open Weight,SUB,Armbar,1,4:40
"September 09, 1994","Charlotte, North Carolina, USA",win,Harold Howard,Roland Payne,1,0,9,3,0,1,0,0,Open Weight,KO/TKO,Punches,1,0:46
"September 09, 1994","Charlotte, North Carolina, USA",win,Ken Shamrock,Christophe Leninger,0,0,8,1,1,0,0,0,Open Weight,KO/TKO,Punches,1,4:49
"September 09, 1994","Charlotte, North Carolina, USA",win,Keith Hackney,Emmanuel Yarborough,1,0,34,1,0,0,0,0,Open Weight,KO/TKO,Punches,1,1:59
