Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"August 09, 2008","Minneapolis, Minnesota, USA",win,Georges St-Pierre,Jon Fitch,3,0,131,37,7,0,1,0,Welterweight,U-DEC,,5,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Brock Lesnar,Heath Herring,1,0,45,9,5,0,1,0,Heavyweight,U-DEC,,3,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Rob Emerson,Manvel Gamburyan,1,0,3,0,0,0,0,0,Lightweight,KO/TKO,Punch,1,0:12
"August 09, 2008","Minneapolis, Minnesota, USA",win,Kenny Florian,Roger Huerta,0,0,51,33,5,0,0,0,Lightweight,U-DEC,,3,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Demian Maia,Jason MacDonald,0,0,30,7,2,0,3,4,Middleweight,SUB,Rear Naked Choke,3,2:44
"August 09, 2008","Minneapolis, Minnesota, USA",win,Tamdan McCrory,Luke Cummo,0,0,26,11,4,1,7,1,Welterweight,U-DEC,,3,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Cheick Kongo,Dan Evensen,1,0,23,2,2,0,0,2,Heavyweight,KO/TKO,Punch,1,4:55
"August 09, 2008","Minneapolis, Minnesota, USA",win,Jon Jones,Andre Gusmao,0,0,42,34,2,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Chris Wilson,Steve Bruno,3,0,47,5,2,1,2,0,Welterweight,U-DEC,,3,5:00
"August 09, 2008","Minneapolis, Minnesota, USA",win,Ben Saunders,Ryan Thomas,1,0,41,12,1,0,2,2,Welterweight,SUB,Armbar,2,2:28
