Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"July 05, 2008","Las Vegas, Nevada, USA",win,Forrest Griffin,Quinton Jackson,0,1,77,50,0,0,3,0,Light Heavyweight,U-DEC,,5,5:00
"July 05, 2008","Las Vegas, Nevada, USA",win,Patrick Cote,Ricardo Almeida,0,0,24,26,0,2,0,2,Middleweight,S-DEC,,3,5:00
"July 05, 2008","Las Vegas, Nevada, USA",win,Joe Stevenson,Gleison Tibau,1,0,12,4,1,5,2,1,Lightweight,SUB,Guillotine Choke,2,2:57
"July 05, 2008","Las Vegas, Nevada, USA",win,Josh Koscheck,Chris Lytle,0,0,38,16,2,0,0,5,Welterweight,U-DEC,,3,5:00
"July 05, 2008","Las Vegas, Nevada, USA",win,Tyson Griffin,Marcus Aurelio,0,0,92,20,3,0,0,1,Lightweight,U-DEC,,3,5:00
"July 05, 2008","Las Vegas, Nevada, USA",win,Gabriel Gonzaga,Justin McCully,0,0,6,2,1,0,1,0,Heavyweight,SUB,Kimura,1,1:57
"July 05, 2008","Las Vegas, Nevada, USA",win,Cole Miller,Jorge Gurgel,0,0,41,54,1,3,2,0,Lightweight,SUB,Triangle Choke,3,4:48
"July 05, 2008","Las Vegas, Nevada, USA",win,Melvin Guillard,Dennis Siver,2,0,10,0,0,0,0,0,Lightweight,KO/TKO,Punches,1,0:36
"July 05, 2008","Las Vegas, Nevada, USA",win,Justin Buchholz,Corey Hill,0,0,24,34,0,2,1,0,Lightweight,SUB,Rear Naked Choke,2,3:57
