Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"September 23, 2023","Las Vegas, Nevada, USA",win,Mateusz Gamrot,Rafael Fiziev,0,0,16,18,1,0,0,0,Lightweight,KO/TKO,,2,2:03
"September 23, 2023","Las Vegas, Nevada, USA",win,Bryce Mitchell,Dan Ige,0,0,23,18,5,0,1,0,Featherweight,U-DEC,,3,5:00
"September 23, 2023","Las Vegas, Nevada, USA",win,Marina Rodriguez,Michelle Waterson-Gomez,0,0,70,13,1,1,0,0,Women's Strawweight,KO/TKO,Punches,2,2:42
"September 23, 2023","Las Vegas, Nevada, USA",win,Bryan Battle,AJ Fletcher,0,0,45,25,1,0,1,0,Welterweight,SUB,Rear Naked Choke,2,4:32
"September 23, 2023","Las Vegas, Nevada, USA",win,Charles Jourdain,Ricardo Ramos,0,0,8,0,0,2,1,1,Featherweight,SUB,Guillotine Choke,1,3:12
"September 23, 2023","Las Vegas, Nevada, USA",ncnc,Dan Argueta,Miles Johns,0,0,33,43,2,2,2,0,Bantamweight,Overturned,,3,5:00
"September 23, 2023","Las Vegas, Nevada, USA",win,Tim Means,Andre Fialho,2,0,104,51,0,1,0,0,Welterweight,KO/TKO,Punches,3,1:15
"September 23, 2023","Las Vegas, Nevada, USA",win,Cody Brundage,Jacob Malkoun,0,0,2,28,1,1,0,0,Middleweight,DQ,,1,4:15
"September 23, 2023","Las Vegas, Nevada, USA",win,Mohammed Usman,Jake Collier,0,0,85,87,1,0,0,2,Heavyweight,U-DEC,,3,5:00
"September 23, 2023","Las Vegas, Nevada, USA",win,Mizuki,Hannah Goldy,0,0,55,47,1,1,0,0,Women's Strawweight,U-DEC,,3,5:00
"September 23, 2023","Las Vegas, Nevada, USA",win,Montserrat Rendon,Tamires Vidal,0,0,69,60,3,0,0,1,Women's Bantamweight,S-DEC,,3,5:00
