Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"December 15, 2012","Las Vegas, Nevada, USA",win,Roy Nelson,Matt Mitrione,1,0,23,13,0,0,0,0,Heavyweight,KO/TKO,Punch,1,2:58
"December 15, 2012","Las Vegas, Nevada, USA",win,Colton Smith,Mike Ricci,0,0,15,9,7,0,1,0,Welterweight,U-DEC,,3,5:00
"December 15, 2012","Las Vegas, Nevada, USA",win,Pat Barry,Shane del Rosario,1,0,11,14,0,1,0,2,Heavyweight,KO/TKO,Punch,2,0:26
"December 15, 2012","Las Vegas, Nevada, USA",win,Dustin Poirier,Jonathan Brookins,0,0,35,26,0,0,1,0,Featherweight,SUB,D'Arce Choke,1,4:15
"December 15, 2012","Las Vegas, Nevada, USA",win,Mike Pyle,James Head,1,0,9,13,0,0,0,0,Welterweight,KO/TKO,Knee,1,1:55
"December 15, 2012","Las Vegas, Nevada, USA",win,Johnny Bedford,Marcos Vinicius,2,0,34,4,1,0,0,1,Bantamweight,KO/TKO,Punch,2,1:00
"December 15, 2012","Las Vegas, Nevada, USA",win,Rustam Khabilov,Vinc Pichel,0,0,13,0,5,0,0,0,Lightweight,KO/TKO,Slam,1,2:15
"December 15, 2012","Las Vegas, Nevada, USA",win,TJ Waldburger,Nick Catone,1,0,13,10,1,1,4,0,Welterweight,SUB,Triangle Choke,2,1:04
"December 15, 2012","Las Vegas, Nevada, USA",win,Hugo Viana,Reuben Duran,3,0,22,8,0,0,0,0,Bantamweight,KO/TKO,Punch,1,4:05
"December 15, 2012","Las Vegas, Nevada, USA",win,Mike Rio,John Cofer,0,0,30,31,4,0,1,0,Lightweight,SUB,Armbar,3,4:11
"December 15, 2012","Las Vegas, Nevada, USA",win,Tim Elliott,Jared Papazian,1,0,36,36,7,0,4,0,Flyweight,U-DEC,,3,5:00
