Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"July 20, 2024","Las Vegas, Nevada, USA",win,Virna Jandiroba,Amanda Lemos,0,0,2,2,1,0,4,1,Women's Strawweight,SUB,Armbar,2,4:48
"July 20, 2024","Las Vegas, Nevada, USA",win,Steve Garcia,SeungWoo Choi,1,0,15,9,0,0,0,0,Featherweight,KO/TKO,Punch,1,1:36
"July 20, 2024","Las Vegas, Nevada, USA",win,Kurt Holobaugh,Kaynan Kruschewsky,0,0,92,89,1,3,0,2,Lightweight,U-DEC,,3,5:00
"July 20, 2024","Las Vegas, Nevada, USA",win,Bruno Silva,Cody Durden,1,0,42,28,0,1,0,3,Flyweight,KO/TKO,Punches,2,2:58
"July 20, 2024","Las Vegas, Nevada, USA",win,Dooho Choi,Bill Algeo,0,0,21,17,2,2,3,0,Featherweight,KO/TKO,Punch,2,3:38
"July 20, 2024","Las Vegas, Nevada, USA",win,Hyder Amil,JeongYeong Lee,0,0,42,4,0,0,0,0,Featherweight,KO/TKO,Punches,1,1:05
"July 20, 2024","Las Vegas, Nevada, USA",win,Cody Gibson,Brian Kelleher,0,0,13,2,2,0,1,0,Bantamweight,SUB,Arm Triangle,1,3:58
"July 20, 2024","Las Vegas, Nevada, USA",win,Miranda Maverick,Dione Barbosa,0,0,30,21,2,1,0,1,Women's Flyweight,U-DEC,,3,5:00
"July 20, 2024","Las Vegas, Nevada, USA",win,Trey Ogden,Loik Radzhabov,0,0,24,42,4,0,2,0,Lightweight,U-DEC,,3,5:00
"July 20, 2024","Las Vegas, Nevada, USA",win,Luana Carolina,Lucie Pudilova,0,0,94,43,0,2,0,0,Women's Flyweight,U-DEC,,3,5:00
"July 20, 2024","Las Vegas, Nevada, USA",win,Thomas Petersen,Mohammed Usman,0,0,76,63,2,0,0,0,Heavyweight,U-DEC,,3,5:00
