Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"May 21, 2022","Las Vegas, Nevada, USA",win,Ketlen Vieira,Holly Holm,0,0,85,96,1,0,1,0,Women's Bantamweight,S-DEC,,5,5:00
"May 21, 2022","Las Vegas, Nevada, USA",win,Michel Pereira,Santiago Ponzinibbio,0,0,110,105,0,1,0,0,Welterweight,S-DEC,,3,5:00
"May 21, 2022","Las Vegas, Nevada, USA",win,Chidi Njokuani,Dusko Todorovic,1,0,14,5,0,2,1,0,Middleweight,KO/TKO,Elbow,1,4:48
"May 21, 2022","Las Vegas, Nevada, USA",win,Tabatha Ricci,Polyana Viana,0,0,33,36,5,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"May 21, 2022","Las Vegas, Nevada, USA",win,JunYong Park,Eryk Anders,0,0,105,65,0,3,0,0,Middleweight,S-DEC,,3,5:00
"May 21, 2022","Las Vegas, Nevada, USA",win,Joseph Holmes,Alen Amedovski,1,0,16,1,1,0,1,0,Middleweight,SUB,Rear Naked Choke,1,1:04
"May 21, 2022","Las Vegas, Nevada, USA",win,Jailton Almeida,Parker Porter,0,0,18,0,1,0,1,0,Heavyweight,SUB,Rear Naked Choke,1,4:35
"May 21, 2022","Las Vegas, Nevada, USA",win,Uros Medic,Omar Morales,2,0,47,33,0,0,0,0,Lightweight,KO/TKO,Punch,2,3:05
"May 21, 2022","Las Vegas, Nevada, USA",win,Jonathan Martinez,Vince Morales,0,0,88,51,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"May 21, 2022","Las Vegas, Nevada, USA",win,Chase Hooper,Felipe Colares,0,0,60,21,4,2,3,0,Featherweight,KO/TKO,Punches,3,3:00
"May 21, 2022","Las Vegas, Nevada, USA",win,Sam Hughes,Elise Reed,0,0,43,17,4,0,0,0,Women's Strawweight,KO/TKO,Elbows,3,3:52
