Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"June 13, 2020","Las Vegas, Nevada, USA",win,Cynthia Calvillo,Jessica Eye,0,0,113,70,4,0,0,0,Women's Flyweight,U-DEC,,5,5:00
"June 13, 2020","Las Vegas, Nevada, USA",win,Marvin Vettori,Karl Roberson,0,0,45,4,2,0,2,0,Middleweight,SUB,Rear Naked Choke,1,4:17
"June 13, 2020","Las Vegas, Nevada, USA",win,Charles Rosa,Kevin Aguilar,0,0,69,53,0,0,0,0,Lightweight,S-DEC,,3,5:00
"June 13, 2020","Las Vegas, Nevada, USA",win,Andre Fili,Charles Jourdain,0,1,44,62,5,0,0,0,Featherweight,S-DEC,,3,5:00
"June 13, 2020","Las Vegas, Nevada, USA",win,Jordan Espinosa,Mark De La Rosa,0,0,126,37,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"June 13, 2020","Las Vegas, Nevada, USA",win,Mariya Agapova,Hannah Cifers,1,0,29,11,0,0,1,0,Women's Flyweight,SUB,Rear Naked Choke,1,2:42
"June 13, 2020","Las Vegas, Nevada, USA",win,Merab Dvalishvili,Gustavo Lopez,0,0,73,14,13,0,2,0,Catch Weight,U-DEC,,3,5:00
"June 13, 2020","Las Vegas, Nevada, USA",win,Julia Avila,Gina Mazany,0,0,11,2,0,0,0,0,Women's Bantamweight,KO/TKO,Punches,1,0:22
"June 13, 2020","Las Vegas, Nevada, USA",win,Tyson Nam,Zarrukh Adashev,1,0,2,2,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:32
"June 13, 2020","Las Vegas, Nevada, USA",win,Christian Aguilera,Anthony Ivy,0,0,10,4,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:59
