Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Yushin Okami,Nate Marquardt,0,0,25,21,1,3,0,2,Middleweight,U-DEC,,3,5:00
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Dennis Siver,Andre Winner,1,0,30,13,0,0,1,0,Lightweight,SUB,Rear Naked Choke,1,3:37
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Amir Sadollah,Peter Sobotta,0,0,90,34,0,0,0,0,Welterweight,U-DEC,,3,5:00
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Krzysztof Soszynski,Goran Reljic,0,0,57,23,0,2,3,0,Light Heavyweight,U-DEC,,3,5:00
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Duane Ludwig,Nick Osipczak,0,2,99,60,0,2,0,0,Welterweight,S-DEC,,3,5:00
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Vladimir Matyushenko,Alexandre Ferreira,0,0,19,6,2,0,0,0,Light Heavyweight,KO/TKO,Elbows,1,2:20
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Pascal Krauss,Mark Scanlon,0,0,50,33,3,3,2,2,Welterweight,U-DEC,,3,5:00
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Kyle Noke,Rob Kimmons,0,0,25,16,3,0,2,0,Middleweight,SUB,Rear Naked Choke,2,1:33
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Karlos Vemola,Seth Petruzelli,0,0,18,3,2,0,0,2,Light Heavyweight,KO/TKO,Punches,1,3:46
"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany",win,Carlos Eduardo Rocha,Kris McCray,0,0,2,3,0,2,1,0,Welterweight,SUB,Kneebar,1,2:21
