Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"February 10, 2024","Las Vegas, Nevada, USA",win,Jack Hermansson,Joe Pyfer,0,0,121,92,1,0,0,0,Middleweight,U-DEC,,5,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Dan Ige,Andre Fili,1,0,11,8,0,0,0,0,Featherweight,KO/TKO,Punch,1,2:43
"February 10, 2024","Las Vegas, Nevada, USA",win,Ihor Potieria,Robert Bryczek,1,0,67,32,0,0,0,0,Middleweight,U-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Gregory Rodrigues,Brad Tavares,0,0,71,37,2,0,0,0,Middleweight,KO/TKO,Punches,3,0:55
"February 10, 2024","Las Vegas, Nevada, USA",win,Michael Johnson,Darrius Flowers,0,0,61,33,4,0,0,0,Lightweight,U-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Rodolfo Vieira,Armen Petrosyan,0,0,6,9,3,0,1,0,Middleweight,SUB,Arm Triangle,1,4:48
"February 10, 2024","Las Vegas, Nevada, USA",win,Carlos Prates,Trevin Giles,1,0,37,68,0,0,0,0,Welterweight,KO/TKO,Punch,2,4:03
"February 10, 2024","Las Vegas, Nevada, USA",win,Bolaji Oki,Timmy Cuamba,0,0,60,33,1,1,0,0,Lightweight,S-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Loma Lookboonmee,Bruna Brasil,0,0,58,28,1,1,0,0,Women's Strawweight,U-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Marcin Prachnio,Devin Clark,0,0,101,53,1,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Max Griffin,Jeremiah Wells,0,0,26,32,1,1,0,0,Welterweight,S-DEC,,3,5:00
"February 10, 2024","Las Vegas, Nevada, USA",win,Bogdan Guskov,Zac Pauga,1,0,10,17,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,3:38
"February 10, 2024","Las Vegas, Nevada, USA",win,Hyder Amil,Fernie Garcia,1,0,79,26,1,0,2,0,Featherweight,KO/TKO,Punches,2,2:12
"February 10, 2024","Las Vegas, Nevada, USA",ncnc,Daniel Marcos,Aoriqileng,0,0,81,45,0,0,0,0,Bantamweight,CNC,,2,3:28
