Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"April 24, 2021","Jacksonville, Florida, USA",win,Kamaru Usman,Jorge Masvidal,1,0,21,31,2,0,0,0,Welterweight,KO/TKO,Punch,2,1:02
"April 24, 2021","Jacksonville, Florida, USA",win,Rose Namajunas,Zhang Weili,1,0,5,7,0,0,0,0,Women's Strawweight,KO/TKO,Kick,1,1:18
"April 24, 2021","Jacksonville, Florida, USA",win,Valentina Shevchenko,Jessica Andrade,0,0,32,10,7,0,1,0,Women's Flyweight,KO/TKO,Elbows,2,3:19
"April 24, 2021","Jacksonville, Florida, USA",win,Uriah Hall,Chris Weidman,0,0,0,1,0,0,0,0,Middleweight,KO/TKO,,1,0:17
"April 24, 2021","Jacksonville, Florida, USA",win,Anthony Smith,Jimmy Crute,0,0,26,18,0,3,0,0,Light Heavyweight,KO/TKO,,1,5:00
"April 24, 2021","Jacksonville, Florida, USA",win,Randy Brown,Alex Oliveira,1,0,16,7,0,0,1,0,Welterweight,SUB,Rear Naked Choke,1,2:50
"April 24, 2021","Jacksonville, Florida, USA",win,Dwight Grant,Stefan Sekulic,0,0,49,33,1,3,0,1,Welterweight,S-DEC,,3,5:00
"April 24, 2021","Jacksonville, Florida, USA",win,Brendan Allen,Karl Roberson,0,0,9,6,2,0,1,0,Middleweight,SUB,Ankle Lock,1,4:55
"April 24, 2021","Jacksonville, Florida, USA",win,Pat Sabatini,Tristan Connelly,1,0,26,19,1,1,1,0,Featherweight,U-DEC,,3,5:00
"April 24, 2021","Jacksonville, Florida, USA",win,Batgerel Danaa,Kevin Natividad,1,0,7,3,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:50
"April 24, 2021","Jacksonville, Florida, USA",win,Kazula Vargas,Rongzhu,0,0,96,42,0,3,1,0,Lightweight,U-DEC,,3,5:00
"April 24, 2021","Jacksonville, Florida, USA",win,Jeff Molina,Aoriqileng,2,0,189,116,0,3,0,0,Flyweight,U-DEC,,3,5:00
"April 24, 2021","Jacksonville, Florida, USA",win,Ariane Carnelossi,Liang Na,0,0,24,19,0,3,0,1,Women's Strawweight,KO/TKO,Punches,2,1:28
