Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"February 04, 2006","Las Vegas, Nevada, USA",win,Chuck Liddell,Randy Couture,1,0,19,7,0,1,0,0,Light Heavyweight,KO/TKO,Punch,2,1:28
"February 04, 2006","Las Vegas, Nevada, USA",win,Brandon Vera,Justin Eilers,1,0,7,4,0,0,0,0,Heavyweight,KO/TKO,Kick,1,1:25
"February 04, 2006","Las Vegas, Nevada, USA",win,Marcio Cruz,Frank Mir,0,0,31,3,1,1,0,0,Heavyweight,KO/TKO,Punches,1,4:10
"February 04, 2006","Las Vegas, Nevada, USA",win,Renato Sobral,Mike van Arsdale,0,0,9,1,0,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,2:21
"February 04, 2006","Las Vegas, Nevada, USA",win,Joe Riggs,Nick Diaz,0,1,51,38,3,0,0,1,Welterweight,U-DEC,,3,5:00
"February 04, 2006","Las Vegas, Nevada, USA",win,Alessio Sakara,Elvis Sinosic,0,0,70,13,9,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"February 04, 2006","Las Vegas, Nevada, USA",win,Paul Buentello,Gilbert Aldana,0,0,49,28,1,0,1,0,Heavyweight,KO/TKO,Punches,2,2:27
"February 04, 2006","Las Vegas, Nevada, USA",win,Jeff Monson,Branden Lee Hinkle,0,0,10,5,1,0,1,1,Heavyweight,SUB,North-South Choke,1,4:35
"February 04, 2006","Las Vegas, Nevada, USA",win,Keith Jardine,Mike Whitehead,0,0,44,27,0,5,0,0,Light Heavyweight,U-DEC,,3,5:00
