Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time
"September 08, 2007","London, England, United Kingdom",win,Quinton Jackson,Dan Henderson,1,0,74,60,2,3,0,3,Light Heavyweight,U-DEC,,5,5:00
"September 08, 2007","London, England, United Kingdom",win,Michael Bisping,Matt Hamill,0,0,47,56,0,6,0,0,Light Heavyweight,S-DEC,,3,5:00
"September 08, 2007","London, England, United Kingdom",win,Cheick Kongo,Mirko Filipovic,0,0,63,15,1,1,0,0,Heavyweight,U-DEC,,3,5:00
"September 08, 2007","London, England, United Kingdom",win,Marcus Davis,Paul Taylor,0,1,24,16,1,0,1,0,Welterweight,SUB,Armbar,1,4:14
"September 08, 2007","London, England, United Kingdom",win,Houston Alexander,Alessio Sakara,1,0,18,1,0,1,0,0,Light Heavyweight,KO/TKO,Knee,1,1:01
"September 08, 2007","London, England, United Kingdom",win,Gleison Tibau,Terry Etim,0,0,14,18,7,0,0,0,Lightweight,U-DEC,,3,5:00
"September 08, 2007","London, England, United Kingdom",win,Thiago Silva,Tomasz Drwal,1,0,48,43,0,1,1,0,Light Heavyweight,KO/TKO,Punches,2,4:23
"September 08, 2007","London, England, United Kingdom",win,Dennis Siver,Naoyuki Kotani,1,0,28,9,0,0,0,2,Lightweight,KO/TKO,Punch,2,2:04
"September 08, 2007","London, England, United Kingdom",win,Jess Liaudin,Anthony Torres,2,0,38,13,0,0,0,0,Welterweight,KO/TKO,Punches,1,4:10
