Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Brady Hiestand,9-2-0,"5' 8""",135 lbs.,"71""",Orthodox,"Apr 30, 1999",2.70,50%,3.75,51%,,4.80,46%,42%,1.1
