Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Mike Santiago,19-12-0,"5' 10""",145 lbs.,"69""",Orthodox,"Jul 28, 1989",3.44,49%,3.58,36%,,2.66,50%,53%,1.1
