Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Christos Giagos,20-12-0,"5' 10""",155 lbs.,"71""",Orthodox,"Jan 23, 1990",3.03,41%,3.21,50%,,2.84,36%,52%,0.4
