Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Maheshate,10-3-0,"6' 0""",155 lbs.,"71""",Orthodox,"Dec 01, 1999",3.90,28%,5.76,53%,,0.00,0%,45%,0.0
