Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Tyson Griffin,16-8-0,"5' 6""",145 lbs.,"68""",Orthodox,"Apr 20, 1984",3.71,41%,2.30,65%,,1.87,46%,59%,0.9
