Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Ramiro Hernandez,19-9-0,"5' 9""",135 lbs.,--,Orthodox,"Jul 22, 1986",2.72,28%,5.51,64%,,0.00,0%,0%,0.0
