Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Victor Rodriguez,7-4-0,"5' 5""",125 lbs.,"67""",Switch,"Sep 05, 1992",1.59,37%,6.11,50%,,0.00,0%,0%,0.0
