Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Roger Hollett,13-5-0,"5' 11""",205 lbs.,--,Orthodox,"Oct 08, 1978",1.83,47%,6.47,34%,,1.00,28%,30%,0.0
