Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Angela Hill,17-14-0,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",5.46,49%,4.93,61%,,0.76,32%,74%,0.1
