Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Alex Morono,24-11-0 (1 NC),"5' 11""",170 lbs.,"72""",Orthodox,"Aug 16, 1990",4.96,40%,4.56,57%,,0.34,25%,47%,0.3
