Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Jack May,9-3-0,"6' 8""",255 lbs.,--,Switch,"Apr 14, 1981",1.52,38%,3.29,33%,,0.91,33%,20%,0.0
