Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
CJ Vergara,12-6-1,"5' 6""",125 lbs.,"68""",Orthodox,"Jun 18, 1991",5.10,56%,4.74,53%,,0.00,0%,60%,0.2
