Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Kamaru Usman,20-4-0,"6' 0""",170 lbs.,"76""",Switch,"May 11, 1987",4.36,52%,2.74,54%,,2.82,45%,89%,0.1
