Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Talita Alencar,5-1-1,"5' 1""",115 lbs.,"58""",Orthodox,"Oct 17, 1990",2.49,28%,4.80,52%,,2.00,13%,50%,0.0
