Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Neil Wain,13-4-0,"5' 10""",242 lbs.,--,Orthodox,--,2.64,50%,8.57,43%,,0.00,0%,50%,0.0
