Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Bekzat Almakhan,11-2-0,"5' 7""",135 lbs.,"68""",Orthodox,"Oct 08, 1997",0.20,18%,4.53,30%,,0.00,0%,0%,0.0
