Name,Record,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Augusto Montano,15-3-0,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 25, 1984",3.46,46%,2.66,56%,,0.00,0%,66%,0.0
